text,category
Fire sprinkler branch line showing heavy exterior scale and rust weeping at threaded tee fitting.,corrosion
Hydraulic power unit reservoir top plate heavily rusted with paint bubbling and flaking into breather cap.,corrosion
Heavy rust accumulation on feed water pump casing flange causing minor weeping at the gasket.,corrosion
Severe galvanic corrosion observed on stainless-to-carbon steel spool piece near heat exchanger inlet.,corrosion
Pitting corrosion noted on the internal impeller blades of boiler feed pump #3.,corrosion
Heavy scale build-up inside the 4-inch cooling water supply header reducing flow by roughly 25 percent.,corrosion
Exhaust fan housing base severely rusted through; unit vibrating excessively and requires immediate structural pad repair.,corrosion
Flange bolts on primary acid line are heavily corroded and seized; requires cutting torches for removal during overhaul.,corrosion
Corrosion pitting found on agitator shaft seal area causing minor lube oil contamination.,corrosion
Cooling tower structural cross-member suffering from advanced red rust and metal loss; critical safety hazard.,corrosion
Internal pipe scale restricting suction line pressure on air compressor #2.,corrosion
Severe oxidation on main breaker enclosure door hinges; latch mechanism stuck open.,corrosion
Pitted valve seat on 6-inch gate valve allowing bypass leakage under high pressure.,corrosion
Heavy scaling on condenser tube sheet inhibiting proper heat transfer efficiency.,corrosion
Corrosion on conveyor roller bearings causing seized idlers and shredded belt edges.,corrosion
Rust scaling inside the compressed air receiver tank; drain valve plugged solid with debris.,corrosion
Galvanic reaction between aluminum housing and steel mounting bolts on rooftop HVAC exhaust fan.,corrosion
Severe pitting corrosion on chemical metering pump head; replacement required urgently.,corrosion
Heavy rust bloom on fire sprinkler main line hanging bracket in zone 4 warehouse.,corrosion
Scale accumulation inside pasteurizer heat exchanger plates resulting in elevated discharge temp.,corrosion
Corrosion damage to limit switch arm on overhead crane trolley; travel stop failing intermittently.,corrosion
Pitted shaft sleeve on boiler blowdown pump causing premature mechanical seal failure.,corrosion
Severe atmospheric corrosion on outdoor chiller electrical control panel enclosure door seal.,corrosion
Scale build-up in reverse osmosis pre-filter housing obstructing flow and tripping low pressure alarm.,corrosion
Rusted-out floor pan and motor mount on sump pump assembly #1; unit shifting during start-up.,corrosion
Corrosion perforation on condensate return line elbow near steam trap station #6.,corrosion
Heavy oxidation on emergency generator exhaust manifold flange bolts; shearing during torque check.,corrosion
Pitting on internal walls of pneumatic receiver vessel; UT test required to verify remaining wall thickness.,corrosion
"Rust scale fouling strainer basket on fuel oil supply skid, causing high differential pressure drop.",corrosion
Galvanic corrosion evident where copper grounding braid attaches to galvanized structural steel column.,corrosion
Severe scaling inside industrial dishwasher water heating coil; element failing due to localized overheating.,corrosion
Rusted linkage arms on butterfly valve actuator resulting in sluggish modulation and position error.,corrosion
Heavy scale build-up inside 4-inch cooling water supply line causing restricted flow to the main compressor heat exchanger.,corrosion
Severe galvanic corrosion observed on the stainless steel flange bolting at acid transfer pump discharge; immediate replacement required.,corrosion
"Flange face pitting detected on bypass valve V-204, resulting in minor chemical weeping during high-pressure cycles.",corrosion
Heavy rust accumulation on conveyor belt idler rollers #12 through #18 causing seizing and belt slippage.,corrosion
Corrosion pitting found on the boiler feed pump suction bell during internal inspection.,corrosion
"Severe scale formation inside the tube bundle of heat exchanger HE-03, reducing thermal transfer efficiency by 35 percent.",corrosion
Rusted out mounting bracket on level transmitter LT-105; instrument is currently hanging by conduit.,corrosion
Corroded threads on emergency eye-wash station supply valve causing it to leak when actuated.,corrosion
Severe oxidation on electrical enclosure door hinges for MCC-3; doors will not latch properly.,corrosion
Internal scale build-up in condensate return line restricting flow back to the boiler room.,corrosion
Flange bolts on condensate return pump completely oxidized and snapped during routine torque check.,corrosion
Pitting corrosion on the impeller blades of cooling tower pump #2 causing cavitation and vibration.,corrosion
Heavy rust on the structural support legs of caustic storage tank TK-88; structural assessment recommended.,corrosion
Corroded valve stem on main steam isolation valve preventing full closure during recent test.,corrosion
"Scale and rust clogging the spray nozzles on scrubber unit SC-1, leading to high pressure drop.",corrosion
Heavy rust scale on fire water deluge system header pipe near section 4; requires wire brush and coating.,corrosion
Pitting corrosion observed on the mechanical seal flush line for boiler feed pump #1.,corrosion
Corroded linkage arm on pneumatic damper actuator preventing proper modulation of fresh air intake.,corrosion
Heavy scaling on the internal walls of RO feed water skid piping.,corrosion
Rusted-out drain valve on compressed air receiver tank #3 is completely seized in the closed position.,corrosion
Corrosion damage to safety guard mounting tabs on hydraulic press #4; guard is loose.,corrosion
Internal pipe scale breaking loose and plugging inline strainer ahead of utility pump #2.,corrosion
Severe rust on gear reducer housing for conveyor drive motor CD-9; oil sight glass obscured.,corrosion
Flange leakage due to severe gasket face corrosion on high-pressure steam trap station.,corrosion
"Oxidation build-up on limit switch contacts for automated gate valve GV-11, causing intermittent signal loss.",corrosion
Corroded grease fittings on main exhaust fan bearings; unable to connect grease gun for monthly lubrication.,corrosion
Severe scale build-up inside the domestic hot water recirculation loop piping causing low pressure at remote fixtures.,corrosion
Pitting on the casing of chemical metering pump #2 leading to minor product leakage onto concrete pad.,corrosion
Severe galvanic corrosion observed on flange bolts connecting discharge spool to check valve.,corrosion
Flange face pitting found on boiler feedwater pump suction nozzle; gasket weeping slightly.,corrosion
"Exhaust fan housing severely rusted through near bottom scroll, vibration increasing.",corrosion
Severe scale accumulation in heat exchanger tubes reducing heat transfer efficiency by 30%.,corrosion
Condensate return line pinhole leak due to internal corrosion near 90-degree elbow.,corrosion
"Corrosion on motor enclosure fins and junction box, cover screws seized.",corrosion
Severe pitting on agitator shaft in mix tank 2; requires weld buildup or replacement.,corrosion
"Flange bolts on steam header severely oxidized, snapping off during torque check.",corrosion
"Heavy rust scale inside compressed air receiver tank bottom drain port, clogging auto-drain.",corrosion
Valves on acid wash skid showing exterior acid attack and heavy metal loss on bodies.,corrosion
Rotor blades on induced draft fan eroded and pitted from fly ash and moisture.,corrosion
Cooling tower structural members showing advanced oxidation and section loss at base plates.,corrosion
"Gate valve stem pitted and scored, causing packing gland leak that cannot be isolated.",corrosion
Severe corrosion on electrical conduit fitting entering outdoor chiller control panel.,corrosion
Pitted valve seat on 6-inch water main isolation valve preventing 100% shutoff.,corrosion
"Boiler blowdown line thinned by internal corrosion, pipe wall thickness critical.",corrosion
"Rust flaking off structural steel supports above brine tank, dropping debris into product.",corrosion
"Gearbox breather plugged with rust scale, causing internal pressure and seal blowout.",corrosion
Pump casing bolt threads stripped due to rust-jacking between mating surfaces.,corrosion
Heavy scaling on immersion heating elements inside hot water wash tank.,corrosion
